data,timestamp_captura,modo,id_veiculo,ano_fabricacao,carroceria,data_ultima_vistoria,id_carroceria,id_chassi,id_fabricante_chassi,id_interno_carroceria,id_planta,indicador_ar_condicionado,indicador_elevador,indicador_usb,indicador_wifi,nome_chassi,permissao,placa,quantidade_lotacao_pe,quantidade_lotacao_sentado,tipo_combustivel,tipo_veiculo,status,solicitacao
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28616,2014,MARCOPOLO,,,,,,,true,,,,,,LRO4271,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22044,2014,MARCOPOLO,,,,,,,true,,,,,,LRS9623,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29049,2014,MARCOPOLO,,,,,,,true,,,,,,KQR1983,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D87398,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,KQP8212,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Renumeração
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22046,2014,MARCOPOLO,,,,,,,true,,,,,,KWQ6327,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50085,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,KPZ8777,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,D87197,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,LRL8815,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Renumeração
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50063,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,LLY-0770,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86240,2014,MARCOPOLO,,,,,,,true,,,,,,KQS5780,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86313,2014,MARCOPOLO,,,,,,,true,,,,,,LRI3700,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A48135,2014,MARCOPOLO,,,,,,,true,,,,,,LRQ8830,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D17160,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,KXG5221,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22029,2014,MARCOPOLO,,,,,,,true,,,,,,KWQ6203,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29165,2014,MARCOPOLO,,,,,,,true,,,,,,LRK9548,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22031,2014,MARCOPOLO,,,,,,,true,,,,,,KWQ6541,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29001,2014,MARCOPOLO,,,,,,,true,,,,,,KQP5430,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29002,2014,MARCOPOLO,,,,,,,true,,,,,,LUN6126,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22030,2014,MARCOPOLO,,,,,,,true,,,,,,LME2340,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22041,2014,MARCOPOLO,,,,,,,true,,,,,,LSB6929,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22036,2014,MARCOPOLO,,,,,,,true,,,,,,LRS9048,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29153,2014,MARCOPOLO,,,,,,,true,,,,,,LRK9552,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28562,2014,MARCOPOLO,,,,,,,true,,,,,,LSZ6361,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50082,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,LRH5987,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29137,2014,MARCOPOLO,,,,,,,true,,,,,,KQP5423,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50058,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,KWJ7930,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,D58807,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,LRL8814,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Renumeração
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22037,2014,MARCOPOLO,,,,,,,true,,,,,,KQU7173,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22035,2014,MARCOPOLO,,,,,,,true,,,,,,LME2141,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C22039,2014,MARCOPOLO,,,,,,,true,,,,,,KXO9036,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D58819,2014,INDUSCAR - CAIO,,,,,,,true,,,,,,KQP8212,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Renumeração
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86263,2014,MARCOPOLO,,,,,,,true,,,,,,KQS8920,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B31070,2014,NEOBUS SAN MARINO,,,,,,,true,,,,,,LRG8838,,,,31 ONIBUS BASIC URB C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B31073,2014,NEOBUS SAN MARINO,,,,,,,true,,,,,,LRG8839,,,,31 ONIBUS BASIC URB C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B31074,2014,NEOBUS SAN MARINO,,,,,,,true,,,,,,LRG8840,,,,31 ONIBUS BASIC URB C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B31075,2014,NEOBUS SAN MARINO,,,,,,,true,,,,,,LRG8841,,,,31 ONIBUS BASIC URB C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B31069,2014,NEOBUS SAN MARINO,,,,,,,true,,,,,,LRG8831,,,,31 ONIBUS BASIC URB C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12124,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6649,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12126,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9929,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28720,2015,MARCOPOLO,,,,,,,true,,,,,,KRH4647,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28721,2015,MARCOPOLO,,,,,,,true,,,,,,KQY6271,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12136,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LMG7862,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12120,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9927,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41892,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7702,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12133,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSE4582,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41891,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSQ2844,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12131,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG8820,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41896,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7536,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12125,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6650,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86770,2015,MARCOPOLO,,,,,,,true,,,,,,KZO5901,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41893,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7700,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12134,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG8821,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41890,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7703,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12119,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9924,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12137,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSE4576,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86754,2015,MARCOPOLO,,,,,,,true,,,,,,KWU9441,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12116,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6646,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12127,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9930,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12140,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRH4551,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12128,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6653,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28718,2015,MARCOPOLO,,,,,,,true,,,,,,KQV6252,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A41846,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7534,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12117,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9920,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28705,2015,MARCOPOLO,,,,,,,true,,,,,,LRU6477,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41889,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7537,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12101,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSZ6884,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41895,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7701,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86731,2015,MARCOPOLO,,,,,,,true,,,,,,KZG9351,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C12031,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LRY5035,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12139,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSD9358,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86729,2015,MARCOPOLO,,,,,,,true,,,,,,LMF7560,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28722,2015,MARCOPOLO,,,,,,,true,,,,,,LSE4824,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12135,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSD9364,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12132,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSD9361,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12121,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9918,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86752,2015,MARCOPOLO,,,,,,,true,,,,,,KQY9650,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12141,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSE4583,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12138,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSE4577,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28719,2015,MARCOPOLO,,,,,,,true,,,,,,KQY6270,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12129,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSD9359,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C41894,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXE7535,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12122,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6647,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86766,2015,MARCOPOLO,,,,,,,true,,,,,,LSC4561,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12130,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSD9360,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12118,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSC9922,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12123,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRG6648,,,,5 ONIBUS ROD. C/ AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12146,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSH8559,,,,7 MICROONIBUS ROD. C/AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12145,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSH8560,,,,7 MICROONIBUS ROD. C/AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12147,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSH8558,,,,7 MICROONIBUS ROD. C/AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12149,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSH8556,,,,7 MICROONIBUS ROD. C/AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D12148,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSH8557,,,,7 MICROONIBUS ROD. C/AR,Inválido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50021,2015,MASC/GRAN,,,,,,,true,,,,,,KWY8290,,,,27 MINIONBUS URBAN C/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27656,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRP5940,,,,31 ONBUS BASIC URB C/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B32603,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSA7074,,,,31 ONBUS BASIC URB C/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28595,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRO4540,,,,31 ONBUS BASIC URB C/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27657,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KXP8216,,,,31 ONBUS BASIC URB C/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10566,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,LRW1J35,,,,49 MIDI URB C/AR C/ELEV S/COBR,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C44637,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KRK5955,,,,49 MIDI URB C/AR C/ELEV S/COBR,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D87276,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSA4620,,,,49 MIDI URB C/AR C/ELEV S/COBR,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D87026,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LRZ8498,,,,49 MIDI URB C/AR C/ELEV S/COBR,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50127,2015,MARCOPOLO,,,,,,,true,,,,,,LSA9636,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50089,2015,MARCOPOLO,,,,,,,true,,,,,,LRY3067,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28571,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,KWW8812,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C50100,2015,MBB OF 1721 EURO V,,,,,,,true,,,,,,LMF5261,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,C42506,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSO9747,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B32827,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSN7760,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86053,2015,MARCOPOLO,,,,,,,true,,,,,,KRG9790,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86350,2015,MARCOPOLO,,,,,,,true,,,,,,LRF7421,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42606,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSP8889,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42647,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSP9086,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B71008,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRO4908,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B71087,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSM4046,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C50106,2015,MBB OF 1721 EURO V,,,,,,,true,,,,,,KRA6745,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28570,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRO4537,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86260,2015,MARCOPOLO,,,,,,,true,,,,,,KWV9431,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50086,2015,MARCOPOLO,,,,,,,true,,,,,,KWU7109,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42664,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KXE5896,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42524,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSO9740,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28556,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRO4536,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86297,2015,MARCOPOLO,,,,,,,true,,,,,,KRH3990,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42655,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSP8237,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B71119,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KXA9489,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28622,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,LSE4803,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28594,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,LSN8726,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50055,2015,MARCOPOLO,,,,,,,true,,,,,,KQX6661,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C42537,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KXE6032,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42636,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KRQ5619,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28621,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,LSE4802,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C13142,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,LSE6303,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A29108,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,LSE4580,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A48103,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,KXD8493,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,D86347,2015,MARCOPOLO,,,,,,,true,,,,,,LSE4920,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28624,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,KRH4642,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42639,2015,INDUSCAR - CAIO,,,,,,,true,,,,,,KXE5905,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28553,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,KWW8806,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B28623,2015,MARCOLOPO S/A.,,,,,,,true,,,,,,LSE4804,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C50110,2015,MBB OF 1721 EURO V,,,,,,,true,,,,,,KYD9087,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,D13261,2015,NEOBUS - SAN MARINO,,,,,,,true,,,,,,KXN9025,,,,51 ONIBUS BS URB C/AR C/E 2CAT,Válido,Baixa
